Key,Serial,Date_Time,Temperature_C,Light_Lux,Date,Year,Month,Day,Hour,Minute,AMPM,Time.Decimal
303,20685432,11/28/22 19:00,5.86,0,11/28/22,2022,11,28,7,0,PM,19
304,20685432,11/28/22 19:30,5.757,0,11/28/22,2022,11,28,7,30,PM,19.5
305,20685432,11/28/22 20:00,5.552,0,11/28/22,2022,11,28,8,0,PM,20
306,20685432,11/28/22 20:30,5.552,0,11/28/22,2022,11,28,8,30,PM,20.5
307,20685432,11/28/22 21:00,5.244,0,11/28/22,2022,11,28,9,0,PM,21
308,20685432,11/28/22 21:30,4.934,0,11/28/22,2022,11,28,9,30,PM,21.5
309,20685432,11/28/22 22:00,5.141,0,11/28/22,2022,11,28,10,0,PM,22
310,20685432,11/28/22 22:30,4.831,0,11/28/22,2022,11,28,10,30,PM,22.5
311,20685432,11/28/22 23:00,4.415,0,11/28/22,2022,11,28,11,0,PM,23
312,20685432,11/28/22 23:30,3.683,0,11/28/22,2022,11,28,11,30,PM,23.5
313,20685432,11/29/22 0:00,3.683,0,11/29/22,2022,11,29,12,0,AM,12
314,20685432,11/29/22 0:30,3.998,0,11/29/22,2022,11,29,12,30,AM,12.5
315,20685432,11/29/22 1:00,4.311,0,11/29/22,2022,11,29,1,0,AM,1
316,20685432,11/29/22 1:30,3.998,0,11/29/22,2022,11,29,1,30,AM,1.5
317,20685432,11/29/22 2:00,4.207,0,11/29/22,2022,11,29,2,0,AM,2
318,20685432,11/29/22 2:30,4.207,0,11/29/22,2022,11,29,2,30,AM,2.5
319,20685432,11/29/22 3:00,3.998,0,11/29/22,2022,11,29,3,0,AM,3
320,20685432,11/29/22 3:30,4.207,0,11/29/22,2022,11,29,3,30,AM,3.5
321,20685432,11/29/22 4:00,4.207,0,11/29/22,2022,11,29,4,0,AM,4
322,20685432,11/29/22 4:30,3.893,0,11/29/22,2022,11,29,4,30,AM,4.5
323,20685432,11/29/22 5:00,4.102,0,11/29/22,2022,11,29,5,0,AM,5
324,20685432,11/29/22 5:30,3.893,0,11/29/22,2022,11,29,5,30,AM,5.5
325,20685432,11/29/22 6:00,3.788,0,11/29/22,2022,11,29,6,0,AM,6
326,20685432,11/29/22 6:30,3.683,0,11/29/22,2022,11,29,6,30,AM,6.5
327,20685432,11/29/22 7:00,3.472,21.5,11/29/22,2022,11,29,7,0,AM,7
328,20685432,11/29/22 7:30,3.578,118.4,11/29/22,2022,11,29,7,30,AM,7.5
329,20685432,11/29/22 8:00,3.893,236.8,11/29/22,2022,11,29,8,0,AM,8
330,20685432,11/29/22 8:30,3.788,258.3,11/29/22,2022,11,29,8,30,AM,8.5
331,20685432,11/29/22 9:00,3.998,366,11/29/22,2022,11,29,9,0,AM,9
332,20685432,11/29/22 9:30,4.623,516.7,11/29/22,2022,11,29,9,30,AM,9.5
333,20685432,11/29/22 10:00,4.934,688.9,11/29/22,2022,11,29,10,0,AM,10
334,20685432,11/29/22 10:30,5.347,1151.7,11/29/22,2022,11,29,10,30,AM,10.5
335,20685432,11/29/22 11:00,5.962,1550,11/29/22,2022,11,29,11,0,AM,11
336,20685432,11/29/22 11:30,6.775,1280.9,11/29/22,2022,11,29,11,30,AM,11.5
337,20685432,11/29/22 12:00,7.381,1636.1,11/29/22,2022,11,29,12,0,PM,24
338,20685432,11/29/22 12:30,7.682,1237.9,11/29/22,2022,11,29,12,30,PM,24.5
339,20685432,11/29/22 13:00,7.481,1636.1,11/29/22,2022,11,29,1,0,PM,13
340,20685432,11/29/22 13:30,7.682,1808.3,11/29/22,2022,11,29,1,30,PM,13.5
341,20685432,11/29/22 14:00,8.082,2152.8,11/29/22,2022,11,29,2,0,PM,14
342,20685432,11/29/22 14:30,8.182,1722.2,11/29/22,2022,11,29,2,30,PM,14.5
343,20685432,11/29/22 15:00,7.983,1463.9,11/29/22,2022,11,29,3,0,PM,15
344,20685432,11/29/22 15:30,7.782,893.4,11/29/22,2022,11,29,3,30,PM,15.5
345,20685432,11/29/22 16:00,7.682,387.5,11/29/22,2022,11,29,4,0,PM,16
346,20685432,11/29/22 16:30,7.381,139.9,11/29/22,2022,11,29,4,30,PM,16.5
347,20685432,11/29/22 17:00,7.079,0,11/29/22,2022,11,29,5,0,PM,17
348,20685432,11/29/22 17:30,7.381,0,11/29/22,2022,11,29,5,30,PM,17.5
349,20685432,11/29/22 18:00,7.28,0,11/29/22,2022,11,29,6,0,PM,18
350,20685432,11/29/22 18:30,7.079,0,11/29/22,2022,11,29,6,30,PM,18.5
351,20685432,11/29/22 19:00,6.877,0,11/29/22,2022,11,29,7,0,PM,19
352,20685432,11/29/22 19:30,6.573,0,11/29/22,2022,11,29,7,30,PM,19.5
353,20685432,11/29/22 20:00,6.573,0,11/29/22,2022,11,29,8,0,PM,20
354,20685432,11/29/22 20:30,6.674,0,11/29/22,2022,11,29,8,30,PM,20.5
355,20685432,11/29/22 21:00,6.674,0,11/29/22,2022,11,29,9,0,PM,21
356,20685432,11/29/22 21:30,6.674,0,11/29/22,2022,11,29,9,30,PM,21.5
357,20685432,11/29/22 22:00,6.573,0,11/29/22,2022,11,29,10,0,PM,22
358,20685432,11/29/22 22:30,6.775,0,11/29/22,2022,11,29,10,30,PM,22.5
359,20685432,11/29/22 23:00,6.674,0,11/29/22,2022,11,29,11,0,PM,23
360,20685432,11/29/22 23:30,6.674,0,11/29/22,2022,11,29,11,30,PM,23.5
361,20685432,11/30/22 0:00,6.674,0,11/30/22,2022,11,30,12,0,AM,12
362,20685432,11/30/22 0:30,6.37,0,11/30/22,2022,11,30,12,30,AM,12.5
363,20685432,11/30/22 1:00,6.37,0,11/30/22,2022,11,30,1,0,AM,1
364,20685432,11/30/22 1:30,6.268,0,11/30/22,2022,11,30,1,30,AM,1.5
365,20685432,11/30/22 2:00,6.37,0,11/30/22,2022,11,30,2,0,AM,2
366,20685432,11/30/22 2:30,6.471,0,11/30/22,2022,11,30,2,30,AM,2.5
367,20685432,11/30/22 3:00,6.37,0,11/30/22,2022,11,30,3,0,AM,3
368,20685432,11/30/22 3:30,6.674,0,11/30/22,2022,11,30,3,30,AM,3.5
369,20685432,11/30/22 4:00,6.877,0,11/30/22,2022,11,30,4,0,AM,4
370,20685432,11/30/22 4:30,6.978,0,11/30/22,2022,11,30,4,30,AM,4.5
371,20685432,11/30/22 5:00,7.179,0,11/30/22,2022,11,30,5,0,AM,5
372,20685432,11/30/22 5:30,7.28,0,11/30/22,2022,11,30,5,30,AM,5.5
373,20685432,11/30/22 6:00,7.381,0,11/30/22,2022,11,30,6,0,AM,6
374,20685432,11/30/22 6:30,7.481,0,11/30/22,2022,11,30,6,30,AM,6.5
375,20685432,11/30/22 7:00,7.481,0,11/30/22,2022,11,30,7,0,AM,7
376,20685432,11/30/22 7:30,7.079,0,11/30/22,2022,11,30,7,30,AM,7.5
377,20685432,11/30/22 8:00,6.674,10.8,11/30/22,2022,11,30,8,0,AM,8
378,20685432,11/30/22 8:30,6.978,10.8,11/30/22,2022,11,30,8,30,AM,8.5
379,20685432,11/30/22 9:00,7.28,21.5,11/30/22,2022,11,30,9,0,AM,9
380,20685432,11/30/22 9:30,7.481,64.6,11/30/22,2022,11,30,9,30,AM,9.5
381,20685432,11/30/22 10:00,7.882,107.6,11/30/22,2022,11,30,10,0,AM,10
382,20685432,11/30/22 10:30,8.182,183,11/30/22,2022,11,30,10,30,AM,10.5
383,20685432,11/30/22 11:00,8.481,64.6,11/30/22,2022,11,30,11,0,AM,11
384,20685432,11/30/22 11:30,18.236,0,11/30/22,2022,11,30,11,30,AM,11.5
385,20685432,11/30/22 12:00,20.234,0,11/30/22,2022,11,30,12,0,PM,24
386,20685432,11/30/22 12:30,20.519,0,11/30/22,2022,11,30,12,30,PM,24.5
387,20685432,11/30/22 13:00,20.71,0,11/30/22,2022,11,30,1,0,PM,13
388,20685432,11/30/22 13:30,19.948,0,11/30/22,2022,11,30,1,30,PM,13.5
389,20685432,11/30/22 14:00,19.472,0,11/30/22,2022,11,30,2,0,PM,14
390,20685432,11/30/22 14:30,19.377,0,11/30/22,2022,11,30,2,30,PM,14.5
391,20685432,11/30/22 15:00,19.377,0,11/30/22,2022,11,30,3,0,PM,15
392,20685432,11/30/22 15:30,18.996,0,11/30/22,2022,11,30,3,30,PM,15.5
393,20685432,11/30/22 16:00,21.187,441.3,11/30/22,2022,11,30,4,0,PM,16
394,20685432,11/30/22 16:30,23.869,484.4,11/30/22,2022,11,30,4,30,PM,16.5
395,20685432,11/30/22 17:00,23.677,387.5,11/30/22,2022,11,30,5,0,PM,17
396,20685432,11/30/22 17:30,23.581,107.6,11/30/22,2022,11,30,5,30,PM,17.5
397,20685432,11/30/22 18:00,24.158,0,11/30/22,2022,11,30,6,0,PM,18
398,20685432,11/30/22 18:30,24.158,96.9,11/30/22,2022,11,30,6,30,PM,18.5
399,20685432,11/30/22 19:00,23.966,0,11/30/22,2022,11,30,7,0,PM,19
400,20685432,11/30/22 19:30,23.966,0,11/30/22,2022,11,30,7,30,PM,19.5
401,20685432,11/30/22 20:00,23.966,0,11/30/22,2022,11,30,8,0,PM,20
402,20685432,11/30/22 20:30,23.966,0,11/30/22,2022,11,30,8,30,PM,20.5
403,20685432,11/30/22 21:00,23.869,0,11/30/22,2022,11,30,9,0,PM,21
404,20685432,11/30/22 21:30,23.966,0,11/30/22,2022,11,30,9,30,PM,21.5
405,20685432,11/30/22 22:00,23.966,0,11/30/22,2022,11,30,10,0,PM,22
406,20685432,11/30/22 22:30,23.966,0,11/30/22,2022,11,30,10,30,PM,22.5
407,20685432,11/30/22 23:00,23.966,0,11/30/22,2022,11,30,11,0,PM,23
408,20685432,11/30/22 23:30,23.966,0,11/30/22,2022,11,30,11,30,PM,23.5
409,20685432,12/1/22 0:00,24.062,0,12/1/22,2022,12,1,12,0,AM,12
410,20685432,12/1/22 0:30,24.158,0,12/1/22,2022,12,1,12,30,AM,12.5
411,20685432,12/1/22 1:00,24.158,0,12/1/22,2022,12,1,1,0,AM,1
412,20685432,12/1/22 1:30,24.158,0,12/1/22,2022,12,1,1,30,AM,1.5
413,20685432,12/1/22 2:00,24.158,0,12/1/22,2022,12,1,2,0,AM,2
414,20685432,12/1/22 2:30,24.158,0,12/1/22,2022,12,1,2,30,AM,2.5
415,20685432,12/1/22 3:00,24.158,0,12/1/22,2022,12,1,3,0,AM,3
416,20685432,12/1/22 3:30,24.158,0,12/1/22,2022,12,1,3,30,AM,3.5
417,20685432,12/1/22 4:00,24.158,0,12/1/22,2022,12,1,4,0,AM,4
418,20685432,12/1/22 4:30,24.158,0,12/1/22,2022,12,1,4,30,AM,4.5
419,20685432,12/1/22 5:00,24.062,0,12/1/22,2022,12,1,5,0,AM,5
420,20685432,12/1/22 5:30,24.062,0,12/1/22,2022,12,1,5,30,AM,5.5
421,20685432,12/1/22 6:00,24.255,0,12/1/22,2022,12,1,6,0,AM,6
422,20685432,12/1/22 6:30,24.255,0,12/1/22,2022,12,1,6,30,AM,6.5
423,20685432,12/1/22 7:00,24.158,0,12/1/22,2022,12,1,7,0,AM,7
424,20685432,12/1/22 7:30,24.158,43.1,12/1/22,2022,12,1,7,30,AM,7.5
425,20685432,12/1/22 8:00,24.255,107.6,12/1/22,2022,12,1,8,0,AM,8
426,20685432,12/1/22 8:30,24.255,226,12/1/22,2022,12,1,8,30,AM,8.5
427,20685432,12/1/22 9:00,24.351,893.4,12/1/22,2022,12,1,9,0,AM,9
428,20685432,12/1/22 9:30,24.641,1324,12/1/22,2022,12,1,9,30,AM,9.5
429,20685432,12/1/22 10:00,24.835,1237.9,12/1/22,2022,12,1,10,0,AM,10
430,20685432,12/1/22 10:30,24.931,1463.9,12/1/22,2022,12,1,10,30,AM,10.5
431,20685432,12/1/22 11:00,24.835,1119.5,12/1/22,2022,12,1,11,0,AM,11
432,20685432,12/1/22 11:30,24.835,785.8,12/1/22,2022,12,1,11,30,AM,11.5
433,20685432,12/1/22 12:00,24.931,1463.9,12/1/22,2022,12,1,12,0,PM,24
434,20685432,12/1/22 12:30,24.931,1345.5,12/1/22,2022,12,1,12,30,PM,24.5
435,20685432,12/1/22 13:00,25.028,1377.8,12/1/22,2022,12,1,1,0,PM,13
436,20685432,12/1/22 13:30,24.641,764.2,12/1/22,2022,12,1,1,30,PM,13.5
437,20685432,12/1/22 14:00,24.448,678.1,12/1/22,2022,12,1,2,0,PM,14
438,20685432,12/1/22 14:30,24.448,656.6,12/1/22,2022,12,1,2,30,PM,14.5
439,20685432,12/1/22 15:00,24.351,1108.7,12/1/22,2022,12,1,3,0,PM,15
440,20685432,12/1/22 15:30,24.255,581.3,12/1/22,2022,12,1,3,30,PM,15.5
441,20685432,12/1/22 16:00,23.966,387.5,12/1/22,2022,12,1,4,0,PM,16
442,20685432,12/1/22 16:30,23.966,215.3,12/1/22,2022,12,1,4,30,PM,16.5
443,20685432,12/1/22 17:00,23.966,215.3,12/1/22,2022,12,1,5,0,PM,17
444,20685432,12/1/22 17:30,23.966,183,12/1/22,2022,12,1,5,30,PM,17.5
445,20685432,12/1/22 18:00,24.158,269.1,12/1/22,2022,12,1,6,0,PM,18
446,20685432,12/1/22 18:30,24.255,150.7,12/1/22,2022,12,1,6,30,PM,18.5
447,20685432,12/1/22 19:00,24.062,269.1,12/1/22,2022,12,1,7,0,PM,19
448,20685432,12/1/22 19:30,23.869,96.9,12/1/22,2022,12,1,7,30,PM,19.5
449,20685432,12/1/22 20:00,23.773,215.3,12/1/22,2022,12,1,8,0,PM,20
450,20685432,12/1/22 20:30,23.773,172.2,12/1/22,2022,12,1,8,30,PM,20.5
451,20685432,12/1/22 21:00,23.773,215.3,12/1/22,2022,12,1,9,0,PM,21
452,20685432,12/1/22 21:30,23.869,269.1,12/1/22,2022,12,1,9,30,PM,21.5
453,20685432,12/1/22 22:00,23.869,226,12/1/22,2022,12,1,10,0,PM,22
454,20685432,12/1/22 22:30,23.869,226,12/1/22,2022,12,1,10,30,PM,22.5
455,20685432,12/1/22 23:00,23.869,107.6,12/1/22,2022,12,1,11,0,PM,23
456,20685432,12/1/22 23:30,23.966,96.9,12/1/22,2022,12,1,11,30,PM,23.5
457,20685432,12/2/22 0:00,23.966,247.6,12/2/22,2022,12,2,12,0,AM,12
458,20685432,12/2/22 0:30,23.966,226,12/2/22,2022,12,2,12,30,AM,12.5
459,20685432,12/2/22 1:00,23.869,258.3,12/2/22,2022,12,2,1,0,AM,1
460,20685432,12/2/22 1:30,23.869,226,12/2/22,2022,12,2,1,30,AM,1.5
461,20685432,12/2/22 2:00,23.773,139.9,12/2/22,2022,12,2,2,0,AM,2
462,20685432,12/2/22 2:30,23.773,215.3,12/2/22,2022,12,2,2,30,AM,2.5
463,20685432,12/2/22 3:00,23.773,258.3,12/2/22,2022,12,2,3,0,AM,3
464,20685432,12/2/22 3:30,23.773,226,12/2/22,2022,12,2,3,30,AM,3.5
465,20685432,12/2/22 4:00,23.773,215.3,12/2/22,2022,12,2,4,0,AM,4
466,20685432,12/2/22 4:30,23.773,172.2,12/2/22,2022,12,2,4,30,AM,4.5
467,20685432,12/2/22 5:00,23.773,215.3,12/2/22,2022,12,2,5,0,AM,5
468,20685432,12/2/22 5:30,23.773,236.8,12/2/22,2022,12,2,5,30,AM,5.5
469,20685432,12/2/22 6:00,24.062,258.3,12/2/22,2022,12,2,6,0,AM,6
470,20685432,12/2/22 6:30,24.158,226,12/2/22,2022,12,2,6,30,AM,6.5
471,20685432,12/2/22 7:00,24.158,215.3,12/2/22,2022,12,2,7,0,AM,7
472,20685432,12/2/22 7:30,24.158,366,12/2/22,2022,12,2,7,30,AM,7.5
473,20685432,12/2/22 8:00,24.255,387.5,12/2/22,2022,12,2,8,0,AM,8
474,20685432,12/2/22 8:30,24.448,721.2,12/2/22,2022,12,2,8,30,AM,8.5
475,20685432,12/2/22 9:00,24.545,1044.1,12/2/22,2022,12,2,9,0,AM,9
476,20685432,12/2/22 9:30,24.545,1194.8,12/2/22,2022,12,2,9,30,AM,9.5
477,20685432,12/2/22 10:00,23.196,247.6,12/2/22,2022,12,2,10,0,AM,10
478,20685432,12/2/22 10:30,23.196,344.4,12/2/22,2022,12,2,10,30,AM,10.5
479,20685432,12/2/22 11:00,23.388,247.6,12/2/22,2022,12,2,11,0,AM,11
480,20685432,12/2/22 11:30,23.388,279.9,12/2/22,2022,12,2,11,30,AM,11.5
481,20685432,12/2/22 12:00,23.388,279.9,12/2/22,2022,12,2,12,0,PM,24
482,20685432,12/2/22 12:30,23.484,279.9,12/2/22,2022,12,2,12,30,PM,24.5
483,20685432,12/2/22 13:00,23.581,215.3,12/2/22,2022,12,2,1,0,PM,13
484,20685432,12/2/22 13:30,23.677,193.8,12/2/22,2022,12,2,1,30,PM,13.5
485,20685432,12/2/22 14:00,23.581,258.3,12/2/22,2022,12,2,2,0,PM,14
486,20685432,12/2/22 14:30,23.581,215.3,12/2/22,2022,12,2,2,30,PM,14.5
487,20685432,12/2/22 15:00,23.484,193.8,12/2/22,2022,12,2,3,0,PM,15
488,20685432,12/2/22 15:30,22.908,559.7,12/2/22,2022,12,2,3,30,PM,15.5
489,20685432,12/2/22 16:00,21.855,516.7,12/2/22,2022,12,2,4,0,PM,16
490,20685432,12/2/22 16:30,21.664,333.7,12/2/22,2022,12,2,4,30,PM,16.5
491,20685432,12/2/22 17:00,21.664,172.2,12/2/22,2022,12,2,5,0,PM,17
492,20685432,12/2/22 17:30,21.951,462.9,12/2/22,2022,12,2,5,30,PM,17.5
493,20685432,12/2/22 18:00,22.333,452.1,12/2/22,2022,12,2,6,0,PM,18
494,20685432,12/2/22 18:30,22.333,0,12/2/22,2022,12,2,6,30,PM,18.5
495,20685432,12/2/22 19:00,21.569,0,12/2/22,2022,12,2,7,0,PM,19
496,20685432,12/2/22 19:30,21.473,0,12/2/22,2022,12,2,7,30,PM,19.5
497,20685432,12/2/22 20:00,21.378,0,12/2/22,2022,12,2,8,0,PM,20
498,20685432,12/2/22 20:30,21.282,0,12/2/22,2022,12,2,8,30,PM,20.5
499,20685432,12/2/22 21:00,21.282,0,12/2/22,2022,12,2,9,0,PM,21
500,20685432,12/2/22 21:30,21.187,0,12/2/22,2022,12,2,9,30,PM,21.5
501,20685432,12/2/22 22:00,21.187,0,12/2/22,2022,12,2,10,0,PM,22
502,20685432,12/2/22 22:30,21.187,0,12/2/22,2022,12,2,10,30,PM,22.5
503,20685432,12/2/22 23:00,21.187,0,12/2/22,2022,12,2,11,0,PM,23
504,20685432,12/2/22 23:30,21.187,0,12/2/22,2022,12,2,11,30,PM,23.5
505,20685432,12/3/22 0:00,21.187,0,12/3/22,2022,12,3,12,0,AM,12
506,20685432,12/3/22 0:30,21.187,0,12/3/22,2022,12,3,12,30,AM,12.5
507,20685432,12/3/22 1:00,21.187,0,12/3/22,2022,12,3,1,0,AM,1
508,20685432,12/3/22 1:30,21.187,0,12/3/22,2022,12,3,1,30,AM,1.5
509,20685432,12/3/22 2:00,21.187,0,12/3/22,2022,12,3,2,0,AM,2
510,20685432,12/3/22 2:30,21.187,0,12/3/22,2022,12,3,2,30,AM,2.5
511,20685432,12/3/22 3:00,21.282,0,12/3/22,2022,12,3,3,0,AM,3
512,20685432,12/3/22 3:30,21.282,0,12/3/22,2022,12,3,3,30,AM,3.5
513,20685432,12/3/22 4:00,21.282,0,12/3/22,2022,12,3,4,0,AM,4
514,20685432,12/3/22 4:30,21.282,0,12/3/22,2022,12,3,4,30,AM,4.5
515,20685432,12/3/22 5:00,21.282,0,12/3/22,2022,12,3,5,0,AM,5
516,20685432,12/3/22 5:30,21.282,0,12/3/22,2022,12,3,5,30,AM,5.5
517,20685432,12/3/22 6:00,21.378,0,12/3/22,2022,12,3,6,0,AM,6
518,20685432,12/3/22 6:30,21.664,0,12/3/22,2022,12,3,6,30,AM,6.5
519,20685432,12/3/22 7:00,21.282,0,12/3/22,2022,12,3,7,0,AM,7
520,20685432,12/3/22 7:30,21.378,0,12/3/22,2022,12,3,7,30,AM,7.5
521,20685432,12/3/22 8:00,21.378,75.3,12/3/22,2022,12,3,8,0,AM,8
522,20685432,12/3/22 8:30,21.378,139.9,12/3/22,2022,12,3,8,30,AM,8.5
523,20685432,12/3/22 9:00,21.282,64.6,12/3/22,2022,12,3,9,0,AM,9
524,20685432,12/3/22 9:30,21.282,161.5,12/3/22,2022,12,3,9,30,AM,9.5
525,20685432,12/3/22 10:00,21.378,495.1,12/3/22,2022,12,3,10,0,AM,10
526,20685432,12/3/22 10:30,21.378,333.7,12/3/22,2022,12,3,10,30,AM,10.5
527,20685432,12/3/22 11:00,21.473,678.1,12/3/22,2022,12,3,11,0,AM,11
528,20685432,12/3/22 11:30,21.664,1377.8,12/3/22,2022,12,3,11,30,AM,11.5
529,20685432,12/3/22 12:00,21.282,688.9,12/3/22,2022,12,3,12,0,PM,24
530,20685432,12/3/22 12:30,21.187,1808.3,12/3/22,2022,12,3,12,30,PM,24.5
531,20685432,12/3/22 13:00,21.378,1291.7,12/3/22,2022,12,3,1,0,PM,13
532,20685432,12/3/22 13:30,21.091,785.8,12/3/22,2022,12,3,1,30,PM,13.5
533,20685432,12/3/22 14:00,20.996,430.6,12/3/22,2022,12,3,2,0,PM,14
534,20685432,12/3/22 14:30,20.996,742.7,12/3/22,2022,12,3,2,30,PM,14.5
535,20685432,12/3/22 15:00,20.996,645.8,12/3/22,2022,12,3,3,0,PM,15
536,20685432,12/3/22 15:30,20.901,688.9,12/3/22,2022,12,3,3,30,PM,15.5
537,20685432,12/3/22 16:00,21.091,204.5,12/3/22,2022,12,3,4,0,PM,16
538,20685432,12/3/22 16:30,21.091,118.4,12/3/22,2022,12,3,4,30,PM,16.5
539,20685432,12/3/22 17:00,21.091,0,12/3/22,2022,12,3,5,0,PM,17
540,20685432,12/3/22 17:30,21.091,0,12/3/22,2022,12,3,5,30,PM,17.5
541,20685432,12/3/22 18:00,21.091,0,12/3/22,2022,12,3,6,0,PM,18
542,20685432,12/3/22 18:30,21.091,0,12/3/22,2022,12,3,6,30,PM,18.5
543,20685432,12/3/22 19:00,21.091,0,12/3/22,2022,12,3,7,0,PM,19
544,20685432,12/3/22 19:30,21.187,0,12/3/22,2022,12,3,7,30,PM,19.5
545,20685432,12/3/22 20:00,21.091,0,12/3/22,2022,12,3,8,0,PM,20
546,20685432,12/3/22 20:30,21.091,0,12/3/22,2022,12,3,8,30,PM,20.5
547,20685432,12/3/22 21:00,21.091,0,12/3/22,2022,12,3,9,0,PM,21
548,20685432,12/3/22 21:30,21.091,0,12/3/22,2022,12,3,9,30,PM,21.5
549,20685432,12/3/22 22:00,21.091,0,12/3/22,2022,12,3,10,0,PM,22
550,20685432,12/3/22 22:30,20.996,0,12/3/22,2022,12,3,10,30,PM,22.5
551,20685432,12/3/22 23:00,20.996,0,12/3/22,2022,12,3,11,0,PM,23
552,20685432,12/3/22 23:30,20.996,0,12/3/22,2022,12,3,11,30,PM,23.5
553,20685432,12/4/22 0:00,20.996,0,12/4/22,2022,12,4,12,0,AM,12
554,20685432,12/4/22 0:30,20.996,0,12/4/22,2022,12,4,12,30,AM,12.5
555,20685432,12/4/22 1:00,20.996,0,12/4/22,2022,12,4,1,0,AM,1
556,20685432,12/4/22 1:30,20.996,0,12/4/22,2022,12,4,1,30,AM,1.5
557,20685432,12/4/22 2:00,20.996,0,12/4/22,2022,12,4,2,0,AM,2
558,20685432,12/4/22 2:30,20.996,0,12/4/22,2022,12,4,2,30,AM,2.5
559,20685432,12/4/22 3:00,20.996,0,12/4/22,2022,12,4,3,0,AM,3
560,20685432,12/4/22 3:30,20.996,0,12/4/22,2022,12,4,3,30,AM,3.5
561,20685432,12/4/22 4:00,21.091,0,12/4/22,2022,12,4,4,0,AM,4
562,20685432,12/4/22 4:30,21.091,0,12/4/22,2022,12,4,4,30,AM,4.5
563,20685432,12/4/22 5:00,21.091,0,12/4/22,2022,12,4,5,0,AM,5
564,20685432,12/4/22 5:30,21.091,0,12/4/22,2022,12,4,5,30,AM,5.5
565,20685432,12/4/22 6:00,21.187,0,12/4/22,2022,12,4,6,0,AM,6
566,20685432,12/4/22 6:30,21.473,0,12/4/22,2022,12,4,6,30,AM,6.5
567,20685432,12/4/22 7:00,20.901,0,12/4/22,2022,12,4,7,0,AM,7
568,20685432,12/4/22 7:30,20.996,161.5,12/4/22,2022,12,4,7,30,AM,7.5
569,20685432,12/4/22 8:00,20.901,333.7,12/4/22,2022,12,4,8,0,AM,8
570,20685432,12/4/22 8:30,20.901,462.9,12/4/22,2022,12,4,8,30,AM,8.5
571,20685432,12/4/22 9:00,21.091,581.3,12/4/22,2022,12,4,9,0,AM,9
572,20685432,12/4/22 9:30,21.091,656.6,12/4/22,2022,12,4,9,30,AM,9.5
573,20685432,12/4/22 10:00,21.187,602.8,12/4/22,2022,12,4,10,0,AM,10
574,20685432,12/4/22 10:30,21.282,753.5,12/4/22,2022,12,4,10,30,AM,10.5
575,20685432,12/4/22 11:00,21.378,753.5,12/4/22,2022,12,4,11,0,AM,11
576,20685432,12/4/22 11:30,21.378,699.7,12/4/22,2022,12,4,11,30,AM,11.5
577,20685432,12/4/22 12:00,21.378,635.1,12/4/22,2022,12,4,12,0,PM,24
578,20685432,12/4/22 12:30,21.473,570.5,12/4/22,2022,12,4,12,30,PM,24.5
579,20685432,12/4/22 13:00,21.473,742.7,12/4/22,2022,12,4,1,0,PM,13
580,20685432,12/4/22 13:30,21.473,484.4,12/4/22,2022,12,4,1,30,PM,13.5
581,20685432,12/4/22 14:00,21.569,624.3,12/4/22,2022,12,4,2,0,PM,14
582,20685432,12/4/22 14:30,21.569,914.9,12/4/22,2022,12,4,2,30,PM,14.5
583,20685432,12/4/22 15:00,21.473,344.4,12/4/22,2022,12,4,3,0,PM,15
584,20685432,12/4/22 15:30,21.378,290.6,12/4/22,2022,12,4,3,30,PM,15.5
585,20685432,12/4/22 16:00,21.282,215.3,12/4/22,2022,12,4,4,0,PM,16
586,20685432,12/4/22 16:30,21.282,107.6,12/4/22,2022,12,4,4,30,PM,16.5
587,20685432,12/4/22 17:00,21.091,0,12/4/22,2022,12,4,5,0,PM,17
588,20685432,12/4/22 17:30,20.996,0,12/4/22,2022,12,4,5,30,PM,17.5
589,20685432,12/4/22 18:00,20.901,0,12/4/22,2022,12,4,6,0,PM,18
590,20685432,12/4/22 18:30,20.901,0,12/4/22,2022,12,4,6,30,PM,18.5
591,20685432,12/4/22 19:00,20.901,0,12/4/22,2022,12,4,7,0,PM,19
592,20685432,12/4/22 19:30,20.901,0,12/4/22,2022,12,4,7,30,PM,19.5
593,20685432,12/4/22 20:00,20.805,0,12/4/22,2022,12,4,8,0,PM,20
594,20685432,12/4/22 20:30,20.805,0,12/4/22,2022,12,4,8,30,PM,20.5
595,20685432,12/4/22 21:00,20.805,0,12/4/22,2022,12,4,9,0,PM,21
596,20685432,12/4/22 21:30,20.805,0,12/4/22,2022,12,4,9,30,PM,21.5
597,20685432,12/4/22 22:00,20.805,0,12/4/22,2022,12,4,10,0,PM,22
598,20685432,12/4/22 22:30,20.805,0,12/4/22,2022,12,4,10,30,PM,22.5
599,20685432,12/4/22 23:00,20.805,0,12/4/22,2022,12,4,11,0,PM,23
600,20685432,12/4/22 23:30,20.805,0,12/4/22,2022,12,4,11,30,PM,23.5
601,20685432,12/5/22 0:00,20.805,0,12/5/22,2022,12,5,12,0,AM,12
602,20685432,12/5/22 0:30,20.805,0,12/5/22,2022,12,5,12,30,AM,12.5
603,20685432,12/5/22 1:00,20.805,0,12/5/22,2022,12,5,1,0,AM,1
604,20685432,12/5/22 1:30,20.805,0,12/5/22,2022,12,5,1,30,AM,1.5
605,20685432,12/5/22 2:00,20.805,0,12/5/22,2022,12,5,2,0,AM,2
